kilo-Electron Volt [keV],Counts
17.352,1.0151
17.362,12.025
17.372,6.0402
17.382,7.0553
17.392,6.0704
17.402,7.0854
17.412,8.1005
17.422,4.1156
17.432,8.1307
17.442,5.1457
17.452,8.1608
17.462,8.1759
17.472,12.196
17.482,10.216
17.492,10.236
17.502,4.2563
17.512,5.2764
17.522,11.296
17.532,1.3166
17.542,10.337
17.552,2.3568
17.562,7.3769
17.572,5.397
17.582,11.417
17.592,6.4372
17.602,8.4573
17.612,10.477
17.622,10.497
17.632,6.5176
17.642,5.5377
17.652,3.5578
17.662,7.5779
17.672,2.598
17.682,6.6181
17.692,9.6382
17.702,7.6583
17.712,8.6784
17.722,3.6985
17.732,7.7186
17.742,3.7387
17.752,8.7588
17.762,10.779
17.772,6.799
17.782,10.819
17.792,9.8392
17.802,0.8593
17.812,1.8744
17.822,5.8894
17.832,12.905
17.842,12.92
17.852,5.9347
17.862,0.94975
17.872,5.9648
17.882,6.9799
17.892,6.995
17.902,11.01
17.912,6.0251
17.922,8.0402
17.932,12.055
17.942,16.07
17.952,6.0854
17.962,8.1005
17.972,3.1156
17.982,9.1307
17.992,5.1457
18.003,8.1608
18.013,8.1759
18.023,8.191
18.033,3.206
18.043,6.2211
18.053,5.2362
18.063,7.2513
18.073,8.2663
18.083,8.2814
18.093,7.2965
18.103,8.3116
18.113,10.327
18.123,3.3417
18.133,12.357
18.143,8.3719
18.153,9.3869
18.163,12.402
18.173,13.417
18.183,1.4322
18.193,12.447
18.203,10.462
18.213,5.4774
18.223,10.492
18.233,2.5075
18.243,6.5226
18.253,9.5377
18.263,3.5528
18.273,8.5678
18.283,3.5829
18.293,10.598
18.303,7.6131
18.313,4.6281
18.323,7.6432
18.333,7.6583
18.343,8.6734
18.353,3.6884
18.363,5.7035
18.373,9.7186
18.383,4.7337
18.393,8.7487
18.403,3.7638
18.413,5.7789
18.423,13.794
18.433,6.809
18.443,12.824
18.453,9.8392
18.463,7.8543
18.473,4.8693
18.483,4.8844
18.493,5.8995
18.503,1.9146
18.513,6.9296
18.523,7.9447
18.533,4.9598
18.543,5.9749
18.553,5.9899
18.563,8.005
18.573,7.0201
18.583,8.0352
18.593,4.0503
18.603,9.0653
18.613,6.0804
18.623,2.0955
18.633,9.1106
18.643,9.1256
18.653,4.1407
18.663,9.1558
18.673,8.1709
18.683,3.1859
18.693,12.201
18.703,7.2161
18.713,5.2312
18.723,9.2462
18.733,10.261
18.743,4.2764
18.753,6.2915
18.763,4.3065
18.773,8.3216
18.783,6.3367
18.793,3.3518
18.803,8.3668
18.813,5.3819
18.823,4.397
18.833,5.4121
18.843,2.4271
18.853,5.4422
18.863,1.4573
18.873,5.4673
18.883,7.4774
18.893,3.4874
18.903,3.4975
18.913,11.508
18.923,4.5176
18.933,1.5276
18.943,5.5377
18.953,8.5477
18.963,5.5578
18.973,6.5678
18.983,5.5779
18.993,10.588
19.003,6.598
19.013,7.6061
19.023,5.6142
19.033,6.6224
19.043,5.6308
19.053,4.6392
19.063,6.6477
19.073,2.6563
19.083,1.6649
19.093,2.6737
19.103,3.6825
19.113,5.6915
19.123,4.7005
19.133,8.7097
19.143,4.7189
19.153,4.7283
19.163,4.7377
19.173,7.7473
19.183,4.7569
19.193,3.7667
19.203,4.7765
19.213,3.7865
19.223,4.7966
19.233,9.8068
19.243,3.8171
19.253,3.8276
19.263,6.8382
19.273,1.8488
19.283,5.8596
19.293,6.8706
19.303,9.8817
19.313,10.893
19.323,2.9042
19.333,5.9157
19.343,2.9273
19.353,0.93902
19.363,2.9448
19.373,1.9506
19.383,8.9565
19.393,6.9625
19.403,4.9686
19.413,7.9747
19.423,1.9809
19.433,4.9872
19.443,7.9935
19.453,0
19.463,4
19.473,3
19.483,6
19.493,4
19.503,4
19.513,4
19.523,3
19.533,6
19.543,5
19.553,4
19.563,4
19.573,3
19.583,2
19.593,3
19.603,5
19.613,2
19.623,7
19.633,2
19.643,5
19.653,8
19.663,4
19.673,6
19.683,5
19.693,6
19.703,6
19.713,11
19.723,4
19.733,0
19.743,4
19.753,6
19.763,7
19.773,4
19.783,4
19.793,5
19.803,5
19.813,3
19.823,4
19.833,9
19.843,5
19.853,5
19.863,2
19.873,2
19.883,3
19.893,3
19.903,8
19.913,2
19.923,3
19.933,2
19.943,3
19.953,7
19.963,8
19.973,6
19.983,2
19.993,8
20.003,2
