kilo-Electron Volt [keV],Counts
17.512,18.176
17.522,13.226
17.532,18.276
17.542,13.327
17.552,24.382
17.562,17.437
17.572,13.492
17.582,13.548
17.592,12.603
17.602,15.658
17.612,20.714
17.622,13.769
17.632,14.824
17.642,16.879
17.652,16.935
17.662,14.99
17.672,22.045
17.682,9.1005
17.692,18.156
17.702,24.211
17.712,32.266
17.722,17.322
17.732,19.377
17.742,20.432
17.752,6.4874
17.762,16.543
17.772,15.598
17.782,11.653
17.792,18.709
17.802,19.764
17.812,17.819
17.822,24.874
17.832,13.93
17.842,11.985
17.852,9.0402
17.862,8.0955
17.872,12.151
17.882,21.206
17.892,10.261
17.902,8.3166
17.912,15.372
17.922,19.427
17.932,11.482
17.942,19.538
17.952,29.593
17.962,2.6482
17.972,13.678
17.982,17.709
17.992,17.739
18.002,11.769
18.013,11.799
18.023,18.829
18.033,15.859
18.043,13.889
18.053,9.9196
18.063,17.95
18.073,17.98
18.083,8.0101
18.093,19.04
18.103,17.07
18.113,15.101
18.123,7.1307
18.133,9.1608
18.143,21.191
18.153,16.221
18.163,13.251
18.173,9.2814
18.183,12.312
18.193,13.342
18.203,12.372
18.213,7.402
18.223,13.432
18.233,15.462
18.243,20.492
18.253,12.523
18.263,12.553
18.273,14.583
18.283,2.6131
18.293,16.638
18.303,13.663
18.313,10.688
18.323,4.7136
18.333,8.7387
18.343,22.764
18.353,6.7889
18.363,3.8141
18.373,9.8392
18.383,13.864
18.393,19.889
18.403,13.915
18.413,11.94
18.423,19.965
18.433,18.99
18.443,12.015
18.453,10.04
18.463,26.065
18.473,14.09
18.483,4.1156
18.493,24.141
18.503,15.166
18.513,10.191
18.523,6.2161
18.533,9.2412
18.543,12.266
18.553,7.2915
18.563,10.317
18.573,11.342
18.583,15.367
18.593,17.392
18.603,14.417
18.613,14.442
18.623,9.4673
18.633,14.492
18.643,8.5176
18.653,3.5427
18.663,9.5678
18.673,12.593
18.683,4.6181
18.693,20.643
18.703,12.668
18.713,13.693
18.723,11.719
18.733,10.744
18.743,12.769
18.753,22.794
18.763,18.819
18.773,12.844
18.783,15.869
18.793,7.8945
18.803,14.92
18.813,12.945
18.823,10.97
18.833,8.995
18.843,14.02
18.853,6.0452
18.863,14.07
18.873,12.095
18.883,4.1206
18.893,21.146
18.903,15.171
18.913,10.196
18.923,15.221
18.933,11.246
18.943,6.2714
18.953,6.2965
18.963,10.322
18.973,10.347
18.983,14.372
18.993,13.397
19.003,13.422
19.013,6.4444
19.023,7.467
19.033,11.49
19.043,10.513
19.053,3.5361
19.063,12.554
19.073,7.5729
19.083,6.5916
19.093,10.611
19.103,9.6296
19.113,13.649
19.123,14.668
19.133,13.688
19.143,11.708
19.153,3.7283
19.163,6.7486
19.173,10.769
19.183,16.79
19.193,0.81111
19.203,4.8156
19.213,14.82
19.223,5.8249
19.233,14.83
19.243,11.834
19.253,11.839
19.263,2.8439
19.273,12.849
19.283,10.854
19.293,17.859
19.303,6.8639
19.313,9.869
19.323,18.874
19.333,12.88
19.343,6.8848
19.353,15.89
19.363,6.8957
19.373,10.901
19.383,5.9068
19.393,3.9125
19.403,9.9182
19.413,9.9241
19.423,0.92994
19.433,6.9359
19.443,11.942
19.453,13.948
19.463,9.9542
19.473,7.9605
19.483,16.967
19.493,6.9733
19.503,6.9799
19.513,10.986
19.523,10.993
19.533,0
19.543,6
19.553,8
19.563,6
19.573,6
19.583,7
19.593,7
19.603,13
19.613,7
19.623,10
19.633,7
19.643,3
19.653,5
19.663,10
19.673,9
19.683,9
19.693,17
19.703,9
19.713,5
19.723,10
19.733,8
19.743,3
19.753,17
19.763,12
19.773,7
19.783,5
19.793,5
19.803,5
19.813,9
19.823,5
19.833,11
19.843,1
19.853,4
19.863,10
19.873,5
19.883,6
19.893,4
19.903,12
19.913,7
19.923,9
19.933,3
19.943,4
19.953,11
19.963,9
19.973,8
19.983,7
19.993,4
20.003,11
