kilo-Electron Volt [keV],Counts
10.402,558.76
10.412,719.05
10.422,806.34
10.432,901.62
10.442,1102.9
10.452,1262.2
10.462,1402.5
10.472,1533.8
10.482,1828.1
10.492,1817.3
10.502,2022.6
10.512,2087.9
10.522,2190.2
10.532,2289.5
10.542,2278.8
10.552,2262.1
10.562,2201.3
10.572,2174.6
10.582,2033.9
10.592,1906.2
10.602,1723.5
10.612,1564.8
10.622,1401.1
10.632,1175.4
10.642,1089.6
10.652,906.92
10.662,747.21
10.672,627.5
10.682,567.78
10.692,394.07
10.702,332.36
10.712,271.64
10.722,203.93
10.732,181.22
10.742,161.5
10.752,158.79
10.762,113.08
10.772,128.36
10.782,93.648
10.792,48.935
10.802,73.221
10.812,52.508
10.822,51.794
10.832,96.08
10.842,51.367
10.852,79.653
10.862,81.94
10.872,43.226
10.882,62.508
10.892,63.789
10.902,58.07
10.912,56.352
10.922,74.633
10.932,54.915
10.942,55.196
10.952,37.477
10.962,69.719
10.972,18.96
10.982,70.106
10.992,70.251
11.002,42.397
11.012,73.543
11.022,42.688
11.032,46.834
11.042,46.98
11.052,44.126
11.062,52.271
11.072,59.417
11.082,33.563
11.092,33.709
11.102,30.854
11.112,61
11.122,51.146
11.132,27.291
11.142,54.437
11.152,57.663
11.162,80.889
11.172,38.116
11.182,52.342
11.192,61.568
11.202,68.794
11.212,47.02
11.222,65.312
11.232,68.603
11.242,52.894
11.252,36.186
11.262,45.477
11.272,67.769
11.282,56.06
11.292,45.352
11.302,65.658
11.312,62.965
11.322,43.271
11.332,61.578
11.342,80.884
11.352,94.206
11.362,73.563
11.372,93.92
11.382,62.276
11.392,71.633
11.402,66.99
11.412,61.347
11.422,63.704
11.432,55.06
11.442,65.417
11.452,57.774
11.462,43.131
11.472,27.487
11.482,43.824
11.492,61.161
11.502,49.497
11.512,48.834
11.522,48.171
11.532,44.508
11.542,50.844
11.552,26.181
11.562,37.497
11.572,22.814
11.582,56.111
11.592,46.407
11.602,48.704
11.612,58
11.622,56.296
11.632,57.593
11.642,36.889
11.652,43.186
11.662,43.482
11.672,38.779
11.682,26.075
11.692,54.372
11.702,33.668
11.712,60.965
11.722,59.261
11.732,43.558
11.742,62.854
11.752,11.156
11.762,50.372
11.772,73.588
11.782,31.804
11.792,27.045
11.802,62.322
11.812,38.598
11.822,42.874
11.832,33.151
11.842,29.427
11.852,66.704
11.862,44.98
11.872,57.256
11.882,52.533
11.892,47.809
11.902,42.085
11.912,58.362
11.922,26.638
11.932,54.915
11.942,43.191
11.952,61.467
11.962,37.744
11.972,64.02
11.982,28.296
11.992,56.573
12.002,47.849
12.012,67.126
12.022,64.402
12.032,47.678
12.042,76.955
12.052,72.231
12.062,61.508
12.072,64.784
12.082,65.06
12.092,76.337
12.102,77.613
12.112,89.889
12.122,82.166
12.132,62.442
12.142,84.719
12.152,111.99
12.162,72.271
12.172,96.548
12.182,66.824
12.192,78.101
12.202,75.382
12.212,111.66
