kilo-Electron Volt [keV],Counts
6.980,51.894
6.990,37.095
7.000,46.296
7.010,48.497
7.020,48.698
7.030,35.905
7.040,36.111
7.050,47.317
7.060,41.523
7.070,40.729
7.080,51.935
7.090,49.141
7.100,47.347
7.110,35.553
7.120,58.759
7.130,29.97
7.140,32.181
7.150,45.392
7.160,25.603
7.170,31.814
7.180,41.085
7.190,36.357
7.200,50.628
7.210,25.899
7.220,40.166
7.230,35.432
7.240,27.698
7.250,53.965
7.260,36.231
7.270,22.497
7.280,40.769
7.290,19.04
7.300,30.291
7.310,27.543
7.320,35.794
7.330,49.045
7.340,30.296
7.350,47.548
7.360,49.799
7.370,21.05
7.380,28.302
7.390,52.553
7.400,44.804
7.410,33.055
7.420,56.307
7.430,32.558
7.440,37.809
7.450,72.06
7.460,37.312
7.470,42.563
7.480,32.814
7.490,50.065
7.500,55.317
7.510,65.568
7.520,36.819
7.530,37.07
7.540,43.322
7.550,43.573
7.560,39.824
7.570,40.075
7.580,40.327
7.590,25.578
7.600,42.824
7.610,37.07
7.620,28.317
7.630,44.563
7.640,50.809
7.650,32.055
7.660,48.302
7.670,51.548
7.680,28.794
7.690,35.04
7.700,26.286
7.710,39.523
7.720,33.759
7.730,19.995
7.740,26.196
7.750,39.397
7.760,38.598
7.770,24.799
7.780,39
7.790,35.201
7.800,43.402
7.810,23.603
7.820,48.804
7.830,37.005
7.840,39.206
7.850,40.407
7.860,26.608
7.870,37.809
7.880,43.01
7.890,43.211
7.900,48.417
7.910,28.623
7.920,49.849
7.930,33.075
7.940,25.302
7.950,53.528
7.960,21.754
7.970,67.965
7.980,41.176
7.990,60.387
8.000,36.598
8.011,44.809
8.021,56.02
8.031,26.231
8.041,20.442
8.051,39.638
8.061,48.834
8.071,53.03
8.081,33.226
8.091,26.422
8.101,33.623
8.111,39.824
8.121,36.025
8.131,48.226
8.141,33.427
8.151,26.628
8.161,27.829
8.171,39.03
8.181,35.231
8.191,24.432
8.201,18.633
8.211,38.809
8.221,32.985
8.231,22.161
8.241,20.337
8.251,40.513
8.261,40.688
8.271,34.864
8.281,45.04
8.291,36.216
8.301,28.392
8.311,47.568
8.321,17.744
8.331,39.905
8.341,32.065
8.351,28.226
8.361,36.387
8.371,25.548
8.381,25.709
8.391,37.869
8.401,45.03
8.411,27.191
8.421,28.352
8.431,33.513
8.441,44.673
8.451,57.834
8.461,43.995
8.471,30.156
8.481,32.317
8.491,22.477
8.501,32.638
8.511,26.799
8.521,26.99
8.531,31.181
8.541,43.372
8.551,44.563
8.561,16.754
8.571,30.92
8.581,48.085
8.591,43.251
8.601,32.417
8.611,32.583
8.621,47.749
8.631,31.915
8.641,42.08
8.651,17.246
8.661,39.407
8.671,24.568
8.681,28.729
8.691,32.889
8.701,39.05
8.711,36.211
8.721,29.372
8.731,37.533
8.741,32.693
8.751,49.854
8.761,27.015
8.771,24.176
8.781,32.337
8.791,28.497
8.801,35.658
8.811,30.819
8.821,24.98
8.831,40.141
8.841,30.302
8.851,47.462
8.861,30.623
8.871,53.784
8.881,35.945
8.891,30.106
8.901,28.266
8.911,42.427
8.921,33.588
8.931,33.749
8.941,26.91
8.951,40.07
8.961,26.231
8.971,22.392
8.981,27.553
8.991,33.714
9.001,39.874
9.011,22.035
9.021,38.191
9.031,32.347
9.041,29.503
9.051,32.658
9.061,27.814
9.071,31.97
9.081,35.126
9.091,29.281
9.101,36.437
9.111,22.593
9.121,35.744
9.131,34.894
9.141,24.045
9.151,35.196
9.161,11.347
9.171,36.442
9.181,33.538
9.191,36.633
9.201,46.729
9.211,41.824
9.221,43.92
9.231,21.015
9.241,51.111
9.251,18.256
9.261,6.402
9.271,19.518
9.281,34.633
9.291,25.749
9.301,36.864
9.311,38.98
9.321,20.095
9.331,51.211
9.341,29.327
9.351,21.442
9.361,21.558
9.371,41.673
9.381,32.789
9.391,35.905
9.401,36.02
9.411,30.136
9.421,30.251
9.431,18.367
9.441,35.482
9.451,37.598
9.461,37.714
9.471,36.829
9.481,15.945
9.491,32.06
9.501,30.176
9.511,18.291
9.521,41.407
9.531,17.523
9.541,11.638
9.551,19.754
9.561,40.869
9.571,16.985
9.581,34.101
9.591,25.216
9.601,44.332
9.611,21.447
9.621,18.563
9.631,23.678
9.641,47.794
9.651,15.91
9.661,41.025
9.671,50.141
9.681,34.256
9.691,39.372
9.701,26.487
9.711,18.603
9.721,14.719
9.731,26.834
9.741,32.95
9.751,21.065
9.761,14.181
9.771,24.296
9.781,26.412
9.791,49.558
9.801,24.704
9.811,23.849
9.821,33.995
9.831,22.141
9.841,16.286
9.851,37.432
9.861,31.578
9.871,25.724
9.881,12.869
9.891,33.01
9.901,9.1508
9.911,27.276
9.921,49.402
9.931,23.528
9.941,17.653
9.951,36.779
9.961,26.905
9.971,25.03
9.981,23.156
9.991,24.281
10.001,34.407
10.011,27.533
10.021,24.658
10.031,27.784
10.041,38.91
10.051,20.035
10.061,45.161
10.071,15.286
10.081,10.412
10.091,27.533
10.101,15.653
10.111,11.774
10.121,28.894
10.131,23.015
10.141,25.136
10.151,39.256
10.161,18.377
10.171,22.497
10.181,39.618
10.191,23.739
10.201,21.859
10.211,26.98
10.221,31.101
10.231,24.221
10.241,21.342
10.251,44.462
10.261,18.583
10.271,20.704
10.281,18.824
10.291,38.945
10.301,33.065
10.311,14.186
10.321,17.307
10.331,22.427
10.341,14.548
10.351,23.668
10.361,28.789
10.371,18.91
10.381,29.03
10.391,24.151
10.401,30.271
10.411,32.392
10.421,20.513
10.431,21.633
10.441,18.754
10.451,34.889
10.461,38.025
10.471,34.161
10.481,26.296
10.491,25.432
10.501,9.5678
10.511,46.673
10.521,22.779
10.531,20.884
10.541,28.99
10.551,31.095
10.561,33.201
10.571,18.307
10.581,23.412
10.591,30.518
10.601,22.623
10.611,27.729
10.621,27.834
10.631,40.95
10.641,32.065
10.651,35.181
10.661,32.296
10.671,25.412
10.681,14.528
10.691,22.643
10.701,15.759
10.711,30.874
10.721,31.99
10.731,55.106
10.741,22.221
10.751,31.337
10.761,16.452
10.771,24.568
10.781,25.683
10.791,21.799
10.801,27.915
10.811,28.03
10.821,32.146
10.831,32.261
10.841,19.377
10.851,24.492
10.861,40.608
10.871,23.724
10.881,20.839
10.891,24.955
10.901,36.07
10.911,30.186
10.921,21.302
10.931,19.417
10.941,21.533
10.951,29.648
10.961,22.769
10.971,21.889
10.981,33.01
10.991,37.131
11.001,17.251
11.011,20.372
11.021,37.492
11.031,32.613
11.041,19.734
11.051,33.854
11.061,33.975
11.071,21.095
11.081,44.216
11.091,38.347
11.101,31.477
11.111,23.608
11.121,27.739
11.131,28.869
11.141,25
11.151,16.131
11.161,19.256
11.171,26.382
11.181,20.508
11.191,27.633
11.201,32.759
11.211,25.884
11.221,34.01
11.231,7.1357
11.241,25.211
11.251,27.286
11.261,9.3618
11.271,31.437
11.281,11.513
11.291,19.588
11.301,20.663
11.311,23.739
11.321,30.814
11.331,11.899
11.341,26.985
11.351,26.07
11.361,24.156
11.371,21.241
11.381,24.327
11.391,23.412
11.401,33.497
11.411,25.583
11.421,21.668
11.431,15.754
11.441,18.839
11.451,29.925
11.461,25.01
11.471,14.095
11.481,29.181
11.491,10.266
11.501,22.352
11.511,20.437
11.521,14.523
11.531,18.608
11.541,19.693
11.551,16.779
11.561,29.864
11.571,18.95
11.581,22.035
11.591,21.121
11.601,23.216
11.611,21.312
11.621,17.407
11.631,33.503
11.641,29.598
11.651,14.693
11.661,15.789
11.671,32.884
11.681,21.98
11.691,15.075
11.701,19.171
11.711,14.266
11.721,18.362
11.731,31.457
11.741,11.553
11.751,18.648
11.761,31.744
11.771,5.8392
11.781,23.905
11.791,19.97
11.801,29.035
11.811,26.101
11.821,13.166
11.831,20.231
11.841,18.296
11.851,22.362
11.861,36.427
11.871,20.492
11.881,36.558
11.891,5.6231
11.901,27.683
11.911,23.744
11.921,17.804
11.931,22.864
11.941,24.925
11.951,5.9849
11.961,28.045
11.971,13.106
11.981,18.166
11.991,16.226
12.001,21.286
12.011,14.347
12.021,32.407
12.031,20.467
12.041,18.528
12.051,27.588
12.061,16.648
12.071,21.709
12.081,24.769
12.091,21.829
12.101,21.889
12.111,21.95
12.121,23.01
12.131,26.07
12.141,27.131
12.151,8.191
12.161,14.251
12.171,16.312
12.181,13.372
12.191,15.432
12.201,9.4925
12.211,21.553
12.221,31.613
12.231,17.673
12.241,20.734
12.251,26.794
12.261,22.854
12.271,21.915
12.281,15.975
12.291,9.0352
12.301,24.095
12.311,32.156
12.321,18.216
12.331,28.276
12.341,27.337
12.351,19.397
12.361,28.457
12.371,21.518
12.381,9.5779
12.391,18.638
12.401,27.704
12.411,16.769
12.421,29.834
12.431,5.8995
12.441,16.95
12.451,28
12.461,23.05
12.471,22.101
12.481,23.151
12.491,19.201
12.501,16.251
12.511,8.3015
12.521,17.352
12.531,9.402
12.541,22.452
12.551,9.5025
12.561,22.553
12.571,19.603
12.581,24.653
12.591,12.704
12.601,27.754
12.611,4.804
12.621,6.8442
12.631,14.884
12.641,27.925
12.651,17.965
12.661,15.005
12.671,35.045
12.681,12.085
12.691,19.126
12.701,14.166
12.711,28.206
12.721,18.246
12.731,15.302
12.741,22.357
12.751,13.412
12.761,20.467
12.771,16.523
12.781,13.578
12.791,18.633
12.801,17.688
12.811,27.744
12.821,12.799
12.831,20.854
12.841,8.9246
12.851,8.995
12.861,17.065
12.871,15.136
12.881,9.206
12.891,23.276
12.901,19.347
12.911,25.417
12.921,20.487
12.931,14.558
12.941,5.6281
12.951,19.693
12.961,11.759
12.971,20.824
12.981,25.889
12.991,20.955
13.001,19.02
13.012,22.085
13.022,23.151
13.032,19.216
13.042,22.281
13.052,21.347
13.062,27.412
13.072,4.4774
13.082,17.533
13.092,20.588
13.102,21.643
13.112,22.698
13.122,16.754
13.132,19.809
13.142,8.8643
13.152,6.9196
13.162,17.975
13.172,17.03
13.182,6.0854
13.192,9.1407
13.202,21.196
13.212,18.271
13.222,15.347
13.232,14.422
13.242,21.497
13.252,22.573
13.262,20.648
13.272,13.724
13.282,24.799
13.292,20.874
13.302,21.95
13.312,4.0251
13.322,13.09
13.332,13.156
13.342,5.2211
13.352,9.2864
13.362,23.352
13.372,16.417
13.382,14.482
13.392,19.548
13.402,19.613
13.412,12.678
13.422,8.7437
13.432,17.809
13.442,22.874
13.452,13.94
13.462,17.005
13.472,23.07
13.482,13.136
13.492,14.201
13.502,10.266
13.512,13.332
13.522,6.397
13.532,14.462
13.542,14.528
13.552,8.593
13.562,16.658
13.572,10.724
13.582,3.7889
13.592,16.844
13.602,22.899
13.612,7.9548
13.622,19.01
13.632,11.065
13.642,23.121
13.652,17.176
13.662,10.231
13.672,9.2864
13.682,9.3417
13.692,21.397
13.702,11.452
13.712,20.508
13.722,12.563
13.732,8.6181
13.742,9.6734
13.752,10.729
13.762,9.7839
13.772,12.839
13.782,16.894
13.792,13.95
13.802,23.005
13.812,15.06
13.822,17.116
13.832,15.171
13.842,7.2261
13.852,15.281
13.862,16.337
13.872,23.392
13.882,20.457
13.892,13.523
13.902,15.588
13.912,14.653
13.922,16.719
13.932,22.784
13.942,29.849
13.952,6.9146
13.962,20.98
13.972,15.045
13.982,14.111
13.992,13.176
14.002,22.241
14.012,6.3065
14.022,11.372
14.032,14.437
14.042,20.503
14.052,15.568
14.062,21.633
14.072,13.698
14.082,20.764
14.092,20.829
14.102,17.894
14.112,10.96
14.122,13.025
14.132,14.09
14.142,19.156
14.152,14.221
14.162,20.286
14.172,16.352
14.182,17.417
14.192,23.482
14.202,18.548
14.212,15.613
14.222,16.678
14.232,13.744
14.242,14.809
14.252,16.874
14.262,13.94
14.272,13.005
14.282,8.0704
14.292,18.136
14.302,16.201
14.312,26.266
14.322,10.332
14.332,13.397
14.342,11.462
14.352,9.5276
14.362,13.593
14.372,14.658
14.382,7.7236
14.392,19.784
14.402,12.844
14.412,15.905
14.422,8.9648
14.432,8.0251
14.442,18.085
14.452,17.146
14.462,13.206
14.472,13.266
14.482,14.327
14.492,12.387
14.502,22.447
14.512,12.508
14.522,13.568
14.532,21.628
14.542,13.688
14.552,11.749
14.562,14.809
14.572,20.879
14.582,18.95
14.592,17.02
14.602,11.09
14.612,21.161
14.622,16.231
14.632,20.302
14.642,14.372
14.652,16.442
14.662,14.513
14.672,19.583
14.682,12.653
14.692,12.724
14.702,14.794
14.712,6.8643
14.722,12.92
14.732,11.975
14.742,7.0302
14.752,11.085
14.762,21.141
14.772,8.196
14.782,19.251
14.792,26.307
14.802,8.3618
