kilo-Electron Volt [keV],Counts
13.132,37.688
13.142,40.814
13.152,42.94
13.162,41.065
13.172,18.191
13.182,32.317
13.192,34.442
13.202,33.568
13.212,23.693
13.222,39.829
13.232,29.965
13.242,48.101
13.252,18.236
13.262,17.372
13.272,30.508
13.282,26.643
13.292,50.809
13.302,29.975
13.312,39.141
13.322,59.307
13.332,25.472
13.342,27.638
13.352,18.804
13.362,37.97
13.372,31.136
13.382,36.302
13.392,44.467
13.402,50.633
13.412,21.799
13.422,41.965
13.432,39.131
13.442,39.296
13.452,42.462
13.462,33.628
13.472,43.794
13.482,40.96
13.492,39.126
13.502,57.291
13.512,29.457
13.522,42.623
13.532,21.789
13.542,33.955
13.552,34.121
13.562,31.286
13.572,29.452
13.582,33.618
13.592,24.784
13.602,41.95
13.612,19.116
13.622,44.271
13.632,8.4271
13.642,30.528
13.652,33.628
13.662,31.729
13.672,26.829
13.682,15.93
13.692,34.03
13.702,33.131
13.712,36.231
13.722,15.332
13.732,31.432
13.742,26.533
13.752,20.633
13.762,22.734
13.772,15.834
13.782,25.935
13.792,31.035
13.802,16.136
13.812,27.236
13.822,26.337
13.832,44.437
13.842,30.538
13.852,37.638
13.862,20.739
13.872,24.839
13.882,13.94
13.892,24.04
13.902,45.141
13.912,39.241
13.922,47.342
13.932,34.442
13.942,23.543
13.952,35.643
13.962,32.744
13.972,20.844
13.982,28.945
13.992,29.045
14.002,27.146
14.012,24.246
14.022,26.347
14.032,27.447
14.042,23.548
14.052,33.648
14.062,29.749
14.072,37.849
14.082,24.95
14.092,22.05
14.102,29.151
14.112,32.251
14.122,36.352
14.132,30.452
14.142,25.568
14.152,21.683
14.162,16.799
14.172,32.915
14.182,21.03
14.192,28.161
14.202,28.291
14.212,17.422
14.222,25.553
14.232,9.6834
14.242,27.789
14.252,17.894
14.262,32
14.272,41.106
14.282,23.211
14.292,32.317
14.302,21.422
14.312,23.528
14.322,28.633
14.332,43.739
14.342,9.8442
14.352,7.9447
14.362,33.035
14.372,28.126
14.382,17.216
14.392,15.307
14.402,25.397
14.412,30.487
14.422,34.578
14.432,27.668
14.442,30.759
14.452,22.849
14.462,16.94
14.472,21.03
14.482,18.121
14.492,31.211
14.502,13.302
14.512,20.437
14.522,20.573
14.532,22.709
14.542,17.844
14.552,14.98
14.562,22.116
14.572,28.251
14.582,17.387
14.592,42.523
14.602,27.658
14.612,8.794
14.622,32.92
14.632,9.0452
14.642,14.171
14.652,15.296
14.662,35.422
14.672,24.548
14.682,25.673
14.692,18.799
14.702,22.925
14.712,38.05
14.722,28.176
14.732,20.302
14.742,32.427
14.752,26.553
14.762,15.678
14.772,23.804
14.782,28.93
14.792,24.055
14.802,25.181
14.812,31.307
14.822,26.432
14.832,22.558
14.842,19.683
14.852,18.809
14.862,26.935
14.872,16.06
14.882,21.186
14.892,24.312
14.902,18.437
14.912,19.563
14.922,26.688
14.932,15.814
14.942,37.94
14.952,28.065
14.962,22.191
14.972,22.317
14.982,20.442
14.992,18.568
15.002,19.693
15.012,41.819
15.022,21.945
15.032,27.07
15.042,40.196
15.052,15.322
15.062,23.447
15.072,19.573
15.082,35.698
15.092,21.824
15.102,12.95
15.112,18.065
15.122,21.181
15.132,17.296
15.142,24.412
15.152,30.528
15.162,28.643
15.172,18.759
15.182,27.874
15.192,19.99
15.202,12.106
15.212,16.211
15.222,15.317
15.232,19.422
15.242,12.528
15.252,23.633
15.262,25.739
15.272,6.8442
15.282,21.92
15.292,10.995
15.302,24.07
15.312,28.146
15.322,22.221
15.332,21.296
15.342,29.372
15.352,17.447
15.362,13.523
15.372,24.598
15.382,17.673
15.392,24.749
15.402,17.824
15.412,12.899
