kilo-Electron Volt [keV],Counts
10.370,23.116
10.380,15.176
10.390,43.236
10.400,24.296
10.410,23.357
10.420,30.417
10.430,33.477
10.440,20.538
10.450,29.598
10.460,44.658
10.470,28.719
10.480,43.779
10.490,30.839
10.500,25.899
10.510,20.96
10.520,20.02
10.530,27.08
10.540,16.141
10.550,26.201
10.560,23.261
10.570,30.322
10.580,31.382
10.590,26.442
10.600,14.503
10.610,39.563
10.620,18.623
10.630,23.683
10.640,16.744
10.650,26.804
10.660,19.864
10.670,27.925
10.680,23.985
10.690,16.045
10.700,19.106
10.710,12.166
10.720,32.226
10.730,20.296
10.740,13.367
10.750,28.437
10.760,30.508
10.770,29.578
10.780,21.648
10.790,19.719
10.800,22.789
10.810,23.859
10.820,29.93
10.830,31
10.840,30.07
10.850,26.141
10.860,24.211
10.870,22.281
10.880,22.352
10.890,16.422
10.900,18.492
10.910,27.563
10.920,17.633
10.930,34.704
10.940,22.774
10.950,20.844
10.960,29.915
10.970,27.985
10.980,23.055
10.990,11.126
11.000,16.196
11.010,24.266
11.020,15.337
11.030,20.407
11.040,25.477
11.050,23.548
11.060,29.618
11.070,22.688
11.080,18.759
11.090,24.829
11.100,16.899
11.110,29.97
11.120,33.04
11.130,17.111
11.140,13.181
11.150,10.251
11.160,22.322
11.170,23.392
11.180,23.462
11.190,15.533
11.200,28.603
11.210,20.673
11.220,12.744
11.230,10.814
11.240,24.884
11.250,21.955
11.260,30.025
11.270,23.121
11.280,15.216
11.290,16.312
11.300,21.407
11.310,25.503
11.320,16.598
11.330,21.693
11.340,18.789
11.350,18.884
11.360,26.98
11.370,28.075
11.380,31.171
11.390,15.266
11.400,27.362
11.410,19.457
11.420,24.553
11.430,24.648
11.440,9.7437
11.450,24.834
11.460,19.925
11.470,21.015
11.480,18.106
11.490,16.196
11.500,16.286
11.510,28.377
11.520,29.467
11.530,30.558
11.540,18.648
11.550,23.739
11.560,7.8291
11.570,24.905
11.580,21.98
11.590,24.055
11.600,12.131
11.610,28.206
11.620,21.281
11.630,21.357
11.640,27.432
11.650,31.508
11.660,13.583
11.670,26.658
11.680,32.734
11.690,16.809
11.700,22.884
11.710,24.96
11.720,25.035
11.730,31.111
11.740,28.186
11.750,25.261
11.760,14.337
11.770,5.4121
11.780,21.467
11.790,16.523
11.800,12.578
11.810,14.633
11.820,22.688
11.830,10.744
11.840,23.799
11.850,11.854
11.860,16.91
11.870,4.9648
11.880,10.015
11.890,17.065
11.900,39.116
11.910,24.166
11.920,10.216
11.930,46.266
11.940,20.317
11.950,20.367
11.960,16.417
11.970,34.477
11.980,34.538
11.990,24.598
12.000,5.6583
12.010,16.719
12.020,12.779
12.030,29.839
12.040,12.899
12.050,30.96
12.060,23.02
12.070,26.08
12.080,17.141
12.090,18.201
12.100,13.261
12.110,14.322
12.120,20.382
12.130,25.442
12.140,11.503
12.150,23.563
12.160,20.623
12.170,18.683
12.180,17.744
12.190,18.804
12.200,18.864
12.210,13.925
12.220,19.985
12.230,10.045
12.240,21.106
12.250,16.166
12.260,14.226
12.270,9.2864
12.280,21.347
12.290,23.407
12.300,24.467
12.310,18.528
12.320,16.588
12.330,21.648
12.340,24.709
12.350,4.7688
12.360,12.814
12.370,27.859
12.380,13.905
12.390,18.95
12.400,19.995
12.410,16.04
12.420,11.085
12.430,21.131
12.440,15.176
12.450,19.221
12.460,26.266
12.470,17.312
12.480,24.357
12.490,19.407
12.500,15.462
12.510,16.518
12.520,21.573
12.530,13.628
12.540,17.683
12.550,13.739
12.560,18.794
12.570,14.849
12.580,25.905
12.590,15.96
12.600,13.015
12.610,10.07
12.620,11.126
12.630,16.181
12.640,20.241
12.650,12.302
12.660,21.362
12.670,19.422
12.680,18.482
12.690,8.5427
12.700,17.603
12.710,4.6633
12.720,23.714
12.730,22.764
12.740,13.814
12.750,19.864
12.760,12.915
12.770,19.965
12.780,23.015
12.790,17.065
12.800,16.116
12.810,26.166
12.820,15.216
12.830,20.266
12.840,13.317
12.850,12.367
12.860,16.417
12.870,22.467
12.880,22.518
12.890,13.568
12.900,16.618
12.910,14.668
12.920,24.719
12.930,19.769
12.940,23.819
12.950,19.869
12.960,23.92
12.970,19.97
12.980,17.02
12.990,19.07
13.000,21.121
13.010,12.171
13.020,24.221
13.030,19.271
13.040,17.322
13.050,21.372
13.060,22.422
13.070,22.472
13.080,13.523
13.090,16.573
13.100,13.623
13.110,15.673
13.120,15.724
13.130,9.7739
13.140,9.8241
13.150,8.8744
13.160,13.925
13.170,17.975
13.180,21.025
13.190,16.075
13.200,13.126
13.210,22.176
13.220,8.2261
13.230,14.276
13.240,11.327
13.250,2.3769
13.260,7.402
13.270,12.427
13.280,11.452
13.290,14.477
13.300,22.503
13.310,15.528
13.320,14.553
13.330,11.578
13.340,10.603
13.350,17.628
13.360,12.653
13.370,15.678
13.380,19.704
13.390,11.729
13.400,12.754
13.410,15.779
13.420,13.804
13.430,18.829
13.440,13.854
13.450,14.879
13.460,10.905
13.470,12.93
13.480,11.955
13.490,14.98
13.500,16.005
13.510,16.03
13.520,7.0553
13.530,12.08
13.540,12.106
13.550,16.131
13.560,9.1558
13.570,13.181
13.580,11.206
13.590,9.2312
13.600,10.256
13.610,8.2814
13.620,13.307
13.630,16.332
13.640,11.357
13.650,7.3819
13.660,9.407
13.670,7.4422
13.680,8.4774
13.690,11.513
13.700,16.548
13.710,12.583
13.720,6.6181
13.730,11.653
13.740,12.688
13.750,18.724
13.760,25.759
13.770,13.794
13.780,12.829
13.790,7.8643
13.800,13.899
13.810,18.935
13.820,4.9698
13.830,14.005
13.840,16.04
13.850,18.075
13.860,13.111
13.870,9.1457
13.880,16.181
13.890,20.216
13.900,19.251
13.910,23.286
13.920,17.322
13.930,4.3568
13.940,11.392
13.950,2.4271
13.960,17.452
13.970,18.477
13.980,9.5025
13.990,13.528
14.000,16.553
14.010,17.578
14.020,14.603
14.030,8.6281
14.040,7.6533
14.050,16.678
14.060,10.704
14.070,11.729
14.080,14.754
14.090,14.779
14.100,5.804
14.110,10.829
14.120,8.8543
14.130,7.8794
14.140,4.9045
14.150,12.93
14.160,15.955
14.170,12.98
14.180,13.005
14.190,15.03
14.200,16.055
14.210,8.0804
14.220,10.106
14.230,10.131
14.240,11.156
14.250,6.1809
14.260,8.206
14.270,13.231
14.280,7.2563
14.290,9.2814
14.300,13.307
14.310,9.3317
14.320,8.3568
14.330,13.382
14.340,17.407
14.350,17.432
14.360,3.4573
14.370,16.482
14.380,14.508
14.390,9.5327
14.400,11.558
14.410,15.583
14.420,23.608
14.430,10.633
14.440,9.6583
14.450,12.683
14.460,5.7085
14.470,2.7337
14.480,1.7538
14.490,17.769
14.500,7.7839
14.510,9.799
14.520,11.814
14.530,12.829
14.540,5.8442
14.550,14.859
14.560,7.8744
14.570,2.8945
14.580,10.915
14.590,19.935
14.600,8.9548
14.610,11.975
14.620,0.99497
14.630,28.01
14.640,11.025
14.650,9.0402
14.660,19.055
14.670,17.07
14.680,12.085
14.690,14.101
14.700,15.116
14.710,15.131
14.720,9.1457
14.730,13.161
14.740,2.1759
14.750,7.191
14.760,8.2111
14.770,14.231
14.780,8.2513
14.790,7.2714
14.800,5.2915
14.810,11.312
14.820,11.332
14.830,10.352
14.840,17.372
14.850,20.392
