kilo-Electron Volt [keV],Counts
17.252,7.8492
17.262,8.8492
17.272,3.8492
17.282,12.849
17.292,10.849
17.302,4.8492
17.312,4.8492
17.322,6.8492
17.332,1.8492
17.342,14.849
17.352,2.8492
17.362,6.8492
17.372,8.8492
17.382,5.8492
17.392,5.8492
17.402,10.849
17.412,8.8492
17.422,6.8492
17.432,4.8492
17.442,6.8492
17.452,8.8492
17.462,6.8492
17.472,4.8492
17.482,4.8492
17.492,5.8492
17.502,1.8492
17.512,5.8492
17.522,10.849
17.532,3.8492
17.542,9.8492
17.552,6.8492
17.562,6.8492
17.572,2.8492
17.582,2.8492
17.592,6.8492
17.602,6.8492
17.612,7.8492
17.622,6.8492
17.632,2.8492
17.642,2.8492
17.652,5.8492
17.662,7.8492
17.672,8.8492
17.682,9.8492
17.692,3.8492
17.702,5.8492
17.712,4.8492
17.722,6.8492
17.732,3.8492
17.742,5.8492
17.752,3.8492
17.762,3.8492
17.772,4.8492
17.782,3.8492
17.792,4.8492
17.802,3.8492
17.812,8.8492
17.822,1.8492
17.832,4.8492
17.842,11.849
17.852,6.8492
17.862,7.8492
17.872,2.8492
17.882,5.8492
17.892,3.8492
17.902,5.8492
17.912,1.8492
17.922,6.8492
17.932,5.8492
17.942,4.8492
17.952,9.8492
17.962,2.8492
17.972,5.8492
17.982,5.8492
17.992,1.8593
18.003,6.8693
18.013,2.8794
18.023,2.8894
18.033,5.8995
18.043,4.9095
18.053,5.9196
18.063,5.9296
18.073,5.9397
18.083,3.9497
18.093,3.9598
18.103,5.9698
18.113,6.9799
18.123,8.9899
18.133,0
18.143,5
18.153,8
18.163,5
18.173,6
18.183,7
18.193,7
18.203,2
18.213,8
18.223,4
18.233,3
18.243,6
18.253,4
18.263,4
18.273,9
18.283,5
18.293,7
18.303,7
18.313,3
18.323,3
18.333,4
18.343,4
18.353,5
18.363,7
18.373,12
18.383,7
18.393,6
18.403,2
18.413,9
18.423,6
18.433,6
18.443,5
18.453,4
18.463,9
18.473,4
18.483,5
18.493,7
18.503,3
18.513,3
18.523,6
18.533,4
18.543,4
18.553,7
18.563,5
18.573,6
18.583,3
18.593,8
18.603,7
18.613,1
18.623,4
18.633,6
18.643,10
18.653,2
18.663,3
18.673,1
18.683,8
18.693,8
18.703,1
18.713,8
18.723,5
18.733,8
18.743,5
18.753,7
18.763,2
18.773,7
18.783,3
18.793,5
18.803,5
18.813,2
18.823,5
18.833,1
18.843,4
18.853,5
18.863,1
18.873,4
18.883,3
18.893,9
18.903,6
18.913,6
18.923,6
18.933,4
18.943,5
18.953,4
18.963,5
18.973,3
18.983,0
18.993,6
19.003,3
19.013,4
19.023,4
19.033,5
19.043,4
19.053,6
19.063,0
19.073,4
19.083,4
19.093,4
19.103,1
19.113,4
19.123,4
19.133,6
19.143,3
19.153,2
19.163,5
19.173,4
19.183,7
19.193,3
19.203,3
19.213,1
19.223,6
19.233,0
19.243,3
19.253,3
19.263,4
19.273,3
19.283,2
19.293,3
19.303,3
19.313,4
19.323,5
19.333,3
19.343,3
19.353,5
19.363,3
19.373,2
19.383,2
19.393,1
19.403,3
19.413,5
19.423,6
19.433,2
19.443,3
19.453,3
19.463,2
19.473,2
19.483,3
19.493,1
19.503,3
19.513,3
19.523,4
19.533,5
19.543,3
19.553,1
19.563,3
19.573,3
19.583,1
19.593,2
19.603,2
19.613,1
19.623,5
19.633,5
19.643,3
19.653,2
19.663,3
19.673,6
19.683,2
19.693,1
19.703,0
19.713,4
19.723,1
19.733,4
19.743,3
19.753,2
19.763,6
19.773,4
19.783,2
19.793,1
19.803,5
19.813,3
19.823,3
19.833,3
19.843,2
19.853,1
19.863,3
19.873,2
19.883,4
19.893,2
19.903,8
19.913,2
19.923,3
19.933,1
19.943,0
19.953,3
19.963,0
19.973,3
19.983,2
19.993,8
20.003,0
